M4id,category,Frequency,Horizon,SP,StartingDate
M736,Macro,12,18,Monthly,01-01-90 12:00
M737,Macro,12,18,Monthly,01-01-03 12:00
M738,Macro,12,18,Monthly,01-01-03 12:00
M739,Macro,12,18,Monthly,01-01-90 12:00
M740,Macro,12,18,Monthly,01-01-90 12:00
M741,Macro,12,18,Monthly,01-01-90 12:00
M742,Macro,12,18,Monthly,01-01-90 12:00
M743,Macro,12,18,Monthly,01-01-03 12:00
M744,Macro,12,18,Monthly,01-01-90 12:00
M745,Macro,12,18,Monthly,01-01-03 12:00
M746,Macro,12,18,Monthly,01-01-90 12:00
M747,Macro,12,18,Monthly,01-01-90 12:00
M748,Macro,12,18,Monthly,01-01-90 12:00
M749,Macro,12,18,Monthly,01-01-90 12:00
M750,Macro,12,18,Monthly,01-01-90 12:00
M751,Macro,12,18,Monthly,01-01-88 12:00
M752,Macro,12,18,Monthly,01-01-90 12:00
M753,Macro,12,18,Monthly,01-01-90 12:00
M754,Macro,12,18,Monthly,01-01-90 12:00
M755,Macro,12,18,Monthly,01-01-90 12:00
M756,Macro,12,18,Monthly,01-01-90 12:00
M757,Macro,12,18,Monthly,01-01-88 12:00
M758,Macro,12,18,Monthly,01-01-90 12:00
M759,Macro,12,18,Monthly,01-01-90 12:00
M760,Macro,12,18,Monthly,01-01-10 12:00
M761,Macro,12,18,Monthly,01-01-90 12:00
M762,Macro,12,18,Monthly,01-01-90 12:00
M763,Macro,12,18,Monthly,01-01-90 12:00
M764,Macro,12,18,Monthly,01-01-90 12:00
M765,Macro,12,18,Monthly,01-01-03 12:00
M766,Macro,12,18,Monthly,01-01-88 12:00
M767,Macro,12,18,Monthly,01-01-90 12:00
M768,Macro,12,18,Monthly,01-01-90 12:00
M769,Macro,12,18,Monthly,01-01-90 12:00
M770,Macro,12,18,Monthly,01-01-90 12:00
M771,Macro,12,18,Monthly,01-01-90 12:00
M772,Macro,12,18,Monthly,01-01-90 12:00
M773,Macro,12,18,Monthly,01-01-03 12:00
M774,Macro,12,18,Monthly,01-01-03 12:00
M775,Macro,12,18,Monthly,01-01-88 12:00
M776,Macro,12,18,Monthly,01-01-90 12:00
M777,Macro,12,18,Monthly,01-01-10 12:00
M778,Macro,12,18,Monthly,01-01-90 12:00
M779,Macro,12,18,Monthly,01-01-90 12:00
M780,Macro,12,18,Monthly,01-01-90 12:00
M781,Macro,12,18,Monthly,01-01-90 12:00
M782,Macro,12,18,Monthly,01-01-03 12:00
M783,Macro,12,18,Monthly,01-01-90 12:00
M784,Macro,12,18,Monthly,01-01-90 12:00
M785,Macro,12,18,Monthly,01-01-90 12:00
M786,Macro,12,18,Monthly,01-01-90 12:00
M787,Macro,12,18,Monthly,01-01-90 12:00
M788,Macro,12,18,Monthly,01-01-90 12:00
M789,Macro,12,18,Monthly,01-01-90 12:00
M790,Macro,12,18,Monthly,01-01-03 12:00
M791,Macro,12,18,Monthly,01-01-90 12:00
M792,Macro,12,18,Monthly,01-01-90 12:00
M793,Macro,12,18,Monthly,01-01-90 12:00
M794,Macro,12,18,Monthly,01-01-90 12:00
M795,Macro,12,18,Monthly,01-01-90 12:00
M796,Macro,12,18,Monthly,01-01-90 12:00
M797,Macro,12,18,Monthly,01-01-90 12:00
M798,Macro,12,18,Monthly,01-01-90 12:00
M799,Macro,12,18,Monthly,01-01-90 12:00
M800,Macro,12,18,Monthly,01-01-03 12:00
M801,Macro,12,18,Monthly,01-01-03 12:00
M802,Macro,12,18,Monthly,01-01-90 12:00
M803,Macro,12,18,Monthly,01-01-90 12:00
M804,Macro,12,18,Monthly,01-01-90 12:00
M805,Macro,12,18,Monthly,01-01-90 12:00
M806,Macro,12,18,Monthly,01-01-90 12:00
M807,Macro,12,18,Monthly,01-01-90 12:00
M808,Macro,12,18,Monthly,01-01-03 12:00
M809,Macro,12,18,Monthly,01-01-88 12:00
M810,Macro,12,18,Monthly,01-01-90 12:00
M811,Macro,12,18,Monthly,01-01-90 12:00
M812,Macro,12,18,Monthly,01-01-39 12:00
M813,Macro,12,18,Monthly,01-01-90 12:00
M814,Macro,12,18,Monthly,01-01-90 12:00
M815,Macro,12,18,Monthly,01-01-88 12:00
M816,Macro,12,18,Monthly,01-01-88 12:00
M817,Macro,12,18,Monthly,01-01-90 12:00
M818,Macro,12,18,Monthly,01-01-90 12:00
M819,Macro,12,18,Monthly,01-01-90 12:00
M820,Macro,12,18,Monthly,01-01-90 12:00
M821,Macro,12,18,Monthly,01-01-88 12:00
M822,Macro,12,18,Monthly,01-01-90 12:00
M823,Macro,12,18,Monthly,01-01-90 12:00
M824,Macro,12,18,Monthly,01-01-90 12:00
M825,Macro,12,18,Monthly,01-01-90 12:00
M826,Macro,12,18,Monthly,01-01-90 12:00
M827,Macro,12,18,Monthly,01-01-88 12:00
M828,Macro,12,18,Monthly,01-01-90 12:00
M829,Macro,12,18,Monthly,01-01-96 12:00
M830,Macro,12,18,Monthly,01-01-81 12:00
M831,Macro,12,18,Monthly,01-01-88 12:00
M832,Macro,12,18,Monthly,01-01-88 12:00
M833,Macro,12,18,Monthly,01-01-90 12:00
M834,Macro,12,18,Monthly,01-01-90 12:00
M835,Macro,12,18,Monthly,01-01-90 12:00
M836,Macro,12,18,Monthly,01-01-39 12:00
M837,Macro,12,18,Monthly,01-12-77 12:00
M838,Macro,12,18,Monthly,01-12-52 12:00
M839,Macro,12,18,Monthly,01-01-67 12:00
M840,Macro,12,18,Monthly,01-01-67 12:00
M841,Macro,12,18,Monthly,01-01-76 12:00
M842,Macro,12,18,Monthly,01-01-67 12:00
M843,Macro,12,18,Monthly,01-12-09 12:00
M844,Macro,12,18,Monthly,01-01-76 12:00
M845,Macro,12,18,Monthly,01-12-09 12:00
M846,Macro,12,18,Monthly,01-01-67 12:00
M847,Macro,12,18,Monthly,01-01-67 12:00
M848,Macro,12,18,Monthly,01-01-47 12:00
M849,Macro,12,18,Monthly,01-05-71 12:00
M850,Macro,12,18,Monthly,01-12-77 12:00
M851,Macro,12,18,Monthly,01-12-93 12:00
M852,Macro,12,18,Monthly,01-08-81 12:00
M853,Macro,12,18,Monthly,01-01-90 12:00
M854,Macro,12,18,Monthly,01-01-90 12:00
M855,Macro,12,18,Monthly,01-01-90 12:00
M856,Macro,12,18,Monthly,01-01-90 12:00
M857,Macro,12,18,Monthly,01-01-90 12:00
M858,Macro,12,18,Monthly,01-01-90 12:00
M859,Macro,12,18,Monthly,01-01-90 12:00
M860,Macro,12,18,Monthly,01-01-90 12:00
M861,Macro,12,18,Monthly,01-01-90 12:00
M862,Macro,12,18,Monthly,01-01-90 12:00
M863,Macro,12,18,Monthly,01-01-90 12:00
M864,Macro,12,18,Monthly,01-01-90 12:00
M865,Macro,12,18,Monthly,01-01-90 12:00
M866,Macro,12,18,Monthly,01-01-90 12:00
M867,Macro,12,18,Monthly,01-01-90 12:00
M868,Macro,12,18,Monthly,01-01-90 12:00
M869,Macro,12,18,Monthly,01-01-90 12:00
M870,Macro,12,18,Monthly,01-01-90 12:00
M871,Macro,12,18,Monthly,01-01-90 12:00
M872,Macro,12,18,Monthly,01-01-90 12:00
M873,Macro,12,18,Monthly,01-01-90 12:00
M874,Macro,12,18,Monthly,01-01-90 12:00
M875,Macro,12,18,Monthly,01-01-03 12:00
M876,Macro,12,18,Monthly,01-01-90 12:00
M877,Macro,12,18,Monthly,01-01-90 12:00
M878,Macro,12,18,Monthly,01-01-90 12:00
M879,Macro,12,18,Monthly,01-01-90 12:00
M880,Macro,12,18,Monthly,01-01-90 12:00
M881,Macro,12,18,Monthly,01-01-90 12:00
M882,Macro,12,18,Monthly,01-01-90 12:00
M883,Macro,12,18,Monthly,01-01-81 12:00
M884,Macro,12,18,Monthly,01-01-88 12:00
M885,Macro,12,18,Monthly,01-01-90 12:00
M886,Macro,12,18,Monthly,01-01-90 12:00
M887,Macro,12,18,Monthly,01-01-93 12:00
M888,Macro,12,18,Monthly,01-01-93 12:00
M889,Macro,12,18,Monthly,01-01-90 12:00
M890,Macro,12,18,Monthly,01-01-88 12:00
M891,Macro,12,18,Monthly,01-01-90 12:00
M892,Macro,12,18,Monthly,01-01-90 12:00
M893,Macro,12,18,Monthly,01-01-90 12:00
M894,Macro,12,18,Monthly,01-01-90 12:00
M895,Macro,12,18,Monthly,01-01-90 12:00
M896,Macro,12,18,Monthly,01-01-90 12:00
M897,Macro,12,18,Monthly,01-01-90 12:00
M898,Macro,12,18,Monthly,01-01-90 12:00
M899,Macro,12,18,Monthly,01-01-90 12:00
M900,Macro,12,18,Monthly,01-01-90 12:00
M901,Macro,12,18,Monthly,01-01-90 12:00
M902,Macro,12,18,Monthly,01-01-90 12:00
M903,Macro,12,18,Monthly,01-01-90 12:00
M904,Macro,12,18,Monthly,01-01-90 12:00
M905,Macro,12,18,Monthly,01-01-90 12:00
M906,Macro,12,18,Monthly,01-01-90 12:00
M907,Macro,12,18,Monthly,01-01-90 12:00
M908,Macro,12,18,Monthly,01-12-52 12:00
M909,Macro,12,18,Monthly,01-01-90 12:00
M910,Macro,12,18,Monthly,01-01-07 12:00
M911,Macro,12,18,Monthly,01-01-90 12:00
M912,Macro,12,18,Monthly,01-01-90 12:00
M913,Macro,12,18,Monthly,01-01-90 12:00
M914,Macro,12,18,Monthly,01-01-90 12:00
M915,Macro,12,18,Monthly,01-01-90 12:00
M916,Macro,12,18,Monthly,01-01-90 12:00
M917,Macro,12,18,Monthly,01-01-90 12:00
M918,Macro,12,18,Monthly,01-01-90 12:00
M919,Macro,12,18,Monthly,01-01-90 12:00
M920,Macro,12,18,Monthly,01-01-90 12:00
M921,Macro,12,18,Monthly,01-01-90 12:00
M922,Macro,12,18,Monthly,01-01-90 12:00
M923,Macro,12,18,Monthly,01-01-90 12:00
M924,Macro,12,18,Monthly,01-01-90 12:00
M925,Macro,12,18,Monthly,01-01-90 12:00
M926,Macro,12,18,Monthly,01-01-07 12:00
M927,Macro,12,18,Monthly,01-01-90 12:00
M928,Macro,12,18,Monthly,01-01-90 12:00
M929,Macro,12,18,Monthly,01-01-90 12:00
M930,Macro,12,18,Monthly,01-01-90 12:00
M931,Macro,12,18,Monthly,01-01-90 12:00
M932,Macro,12,18,Monthly,01-01-90 12:00
M933,Macro,12,18,Monthly,01-01-90 12:00
M934,Macro,12,18,Monthly,01-01-90 12:00
M935,Macro,12,18,Monthly,01-01-90 12:00
M936,Macro,12,18,Monthly,01-01-90 12:00
M937,Macro,12,18,Monthly,01-01-90 12:00
M938,Macro,12,18,Monthly,01-01-90 12:00
M939,Macro,12,18,Monthly,01-01-90 12:00
M940,Macro,12,18,Monthly,01-01-90 12:00
M941,Macro,12,18,Monthly,01-01-90 12:00
M942,Macro,12,18,Monthly,01-01-90 12:00
M943,Macro,12,18,Monthly,01-01-88 12:00
M944,Macro,12,18,Monthly,01-01-88 12:00
M945,Macro,12,18,Monthly,01-01-90 12:00
M946,Macro,12,18,Monthly,01-01-90 12:00
M947,Macro,12,18,Monthly,01-01-90 12:00
M948,Macro,12,18,Monthly,01-01-90 12:00
M949,Macro,12,18,Monthly,01-01-90 12:00
M950,Macro,12,18,Monthly,01-01-90 12:00
M951,Macro,12,18,Monthly,01-01-90 12:00
M952,Macro,12,18,Monthly,01-11-96 12:00
M953,Macro,12,18,Monthly,01-12-97 12:00
M954,Macro,12,18,Monthly,01-12-97 12:00
M955,Macro,12,18,Monthly,01-12-97 12:00
M956,Macro,12,18,Monthly,01-01-90 12:00
M957,Macro,12,18,Monthly,01-01-90 12:00
M958,Macro,12,18,Monthly,01-01-07 12:00
M959,Macro,12,18,Monthly,01-01-90 12:00
M960,Macro,12,18,Monthly,01-01-90 12:00
M961,Macro,12,18,Monthly,01-01-90 12:00
M962,Macro,12,18,Monthly,01-01-90 12:00
M963,Macro,12,18,Monthly,01-01-90 12:00
M964,Macro,12,18,Monthly,01-01-90 12:00
M965,Macro,12,18,Monthly,01-01-90 12:00
M966,Macro,12,18,Monthly,01-01-90 12:00
M967,Macro,12,18,Monthly,01-01-90 12:00
M968,Macro,12,18,Monthly,01-01-90 12:00
M969,Macro,12,18,Monthly,01-01-90 12:00
M970,Macro,12,18,Monthly,01-01-90 12:00
M971,Macro,12,18,Monthly,01-01-90 12:00
M972,Macro,12,18,Monthly,01-01-90 12:00
M973,Macro,12,18,Monthly,01-01-90 12:00
M974,Macro,12,18,Monthly,01-01-90 12:00
M975,Macro,12,18,Monthly,01-01-90 12:00
M976,Macro,12,18,Monthly,01-01-90 12:00
M977,Macro,12,18,Monthly,01-01-90 12:00
M978,Macro,12,18,Monthly,01-01-90 12:00
M979,Macro,12,18,Monthly,01-01-90 12:00
M980,Macro,12,18,Monthly,01-01-90 12:00
M981,Macro,12,18,Monthly,01-01-90 12:00
M982,Macro,12,18,Monthly,01-01-90 12:00
M983,Macro,12,18,Monthly,01-01-90 12:00
M984,Macro,12,18,Monthly,01-01-90 12:00
M985,Macro,12,18,Monthly,01-01-90 12:00
M986,Macro,12,18,Monthly,01-01-90 12:00
M987,Macro,12,18,Monthly,01-01-90 12:00
M988,Macro,12,18,Monthly,01-01-90 12:00
M989,Macro,12,18,Monthly,01-01-90 12:00
M990,Macro,12,18,Monthly,01-01-90 12:00
M991,Macro,12,18,Monthly,01-01-90 12:00
M992,Macro,12,18,Monthly,01-01-90 12:00
M993,Macro,12,18,Monthly,01-01-90 12:00
M994,Macro,12,18,Monthly,01-01-90 12:00
M995,Macro,12,18,Monthly,01-01-90 12:00
M996,Macro,12,18,Monthly,01-01-88 12:00
M997,Macro,12,18,Monthly,01-01-88 12:00
M998,Macro,12,18,Monthly,01-01-90 12:00
M999,Macro,12,18,Monthly,01-01-90 12:00
M1000,Macro,12,18,Monthly,01-01-88 12:00
M1001,Macro,12,18,Monthly,01-01-90 12:00
M1002,Macro,12,18,Monthly,01-01-90 12:00
M1003,Macro,12,18,Monthly,01-01-90 12:00
M1004,Macro,12,18,Monthly,01-01-90 12:00
M1005,Macro,12,18,Monthly,01-01-90 12:00
M1006,Macro,12,18,Monthly,01-01-90 12:00
M1007,Macro,12,18,Monthly,01-01-90 12:00
M1008,Macro,12,18,Monthly,01-01-90 12:00
M1009,Macro,12,18,Monthly,01-01-90 12:00
M1010,Macro,12,18,Monthly,01-01-90 12:00
M1011,Macro,12,18,Monthly,01-01-90 12:00
M1012,Macro,12,18,Monthly,01-01-90 12:00
M1013,Macro,12,18,Monthly,01-01-88 12:00
M1014,Macro,12,18,Monthly,01-01-90 12:00
M1015,Macro,12,18,Monthly,01-01-90 12:00
M1016,Macro,12,18,Monthly,01-01-90 12:00
M1017,Macro,12,18,Monthly,01-01-90 12:00
M1018,Macro,12,18,Monthly,01-01-78 12:00
M1019,Macro,12,18,Monthly,01-01-90 12:00
M1020,Macro,12,18,Monthly,01-01-90 12:00
M1021,Macro,12,18,Monthly,01-01-90 12:00
M1022,Macro,12,18,Monthly,01-01-90 12:00
M1023,Macro,12,18,Monthly,01-01-90 12:00
M1024,Macro,12,18,Monthly,01-01-88 12:00
M1025,Macro,12,18,Monthly,01-01-88 12:00
M1026,Macro,12,18,Monthly,01-01-90 12:00
M1027,Macro,12,18,Monthly,01-01-90 12:00
M1028,Macro,12,18,Monthly,01-01-90 12:00
M1029,Macro,12,18,Monthly,01-01-90 12:00
M1030,Macro,12,18,Monthly,01-01-90 12:00
M1031,Macro,12,18,Monthly,01-01-90 12:00
M1032,Macro,12,18,Monthly,01-01-88 12:00
M1033,Macro,12,18,Monthly,01-01-90 12:00
M1034,Macro,12,18,Monthly,01-01-88 12:00
M1035,Macro,12,18,Monthly,01-01-90 12:00
M1036,Macro,12,18,Monthly,01-01-90 12:00
M1037,Macro,12,18,Monthly,01-01-90 12:00
M1038,Macro,12,18,Monthly,01-01-88 12:00
M1039,Macro,12,18,Monthly,01-01-88 12:00
M1040,Macro,12,18,Monthly,01-01-88 12:00
M1041,Macro,12,18,Monthly,01-01-90 12:00
M1042,Macro,12,18,Monthly,01-01-90 12:00
M1043,Macro,12,18,Monthly,01-01-90 12:00
M1044,Macro,12,18,Monthly,01-01-88 12:00
M1045,Macro,12,18,Monthly,01-01-90 12:00
M1046,Macro,12,18,Monthly,01-01-90 12:00
M1047,Macro,12,18,Monthly,01-01-90 12:00
M1048,Macro,12,18,Monthly,01-01-90 12:00
M1049,Macro,12,18,Monthly,01-01-88 12:00
M1050,Macro,12,18,Monthly,01-01-88 12:00
M1051,Macro,12,18,Monthly,01-01-90 12:00
M1052,Macro,12,18,Monthly,01-01-90 12:00
M1053,Macro,12,18,Monthly,01-01-78 12:00
M1054,Macro,12,18,Monthly,01-01-90 12:00
M1055,Macro,12,18,Monthly,01-01-90 12:00
M1056,Macro,12,18,Monthly,01-01-88 12:00
M1057,Macro,12,18,Monthly,01-01-88 12:00
M1058,Macro,12,18,Monthly,01-01-93 12:00
M1059,Macro,12,18,Monthly,01-01-93 12:00
M1060,Macro,12,18,Monthly,01-01-90 12:00
M1061,Macro,12,18,Monthly,01-01-90 12:00
M1062,Macro,12,18,Monthly,01-01-90 12:00
M1063,Macro,12,18,Monthly,01-01-90 12:00
M1064,Macro,12,18,Monthly,01-01-05 12:00
M1065,Macro,12,18,Monthly,01-01-90 12:00
M1066,Macro,12,18,Monthly,01-01-90 12:00
M1067,Macro,12,18,Monthly,01-01-90 12:00
M1068,Macro,12,18,Monthly,01-01-90 12:00
M1069,Macro,12,18,Monthly,01-01-90 12:00
M1070,Macro,12,18,Monthly,01-01-88 12:00
M1071,Macro,12,18,Monthly,01-01-88 12:00
M1072,Macro,12,18,Monthly,01-01-90 12:00
M1073,Macro,12,18,Monthly,01-01-70 12:00
M1074,Macro,12,18,Monthly,01-01-90 12:00
M1075,Macro,12,18,Monthly,01-01-90 12:00
M1076,Macro,12,18,Monthly,01-01-90 12:00
M1077,Macro,12,18,Monthly,01-01-88 12:00
M1078,Macro,12,18,Monthly,01-01-88 12:00
M1079,Macro,12,18,Monthly,01-01-90 12:00
M1080,Macro,12,18,Monthly,01-01-50 12:00
M1081,Macro,12,18,Monthly,01-01-90 12:00
M1082,Macro,12,18,Monthly,01-01-90 12:00
M1083,Macro,12,18,Monthly,01-01-90 12:00
M1084,Macro,12,18,Monthly,01-01-90 12:00
M1085,Macro,12,18,Monthly,01-01-90 12:00
M1086,Macro,12,18,Monthly,01-01-90 12:00
M1087,Macro,12,18,Monthly,01-01-03 12:00
M1088,Macro,12,18,Monthly,01-01-90 12:00
M1089,Macro,12,18,Monthly,01-01-90 12:00
M1090,Macro,12,18,Monthly,01-01-90 12:00
M1091,Macro,12,18,Monthly,01-01-90 12:00
M1092,Macro,12,18,Monthly,01-01-55 12:00
M1093,Macro,12,18,Monthly,01-01-90 12:00
M1094,Macro,12,18,Monthly,01-01-90 12:00
M1095,Macro,12,18,Monthly,01-01-90 12:00
M1096,Macro,12,18,Monthly,01-01-90 12:00
M1097,Macro,12,18,Monthly,01-01-90 12:00
M1098,Macro,12,18,Monthly,01-01-88 12:00
M1099,Macro,12,18,Monthly,01-01-90 12:00
M1100,Macro,12,18,Monthly,01-01-90 12:00
M1101,Macro,12,18,Monthly,01-01-90 12:00
M1102,Macro,12,18,Monthly,01-01-90 12:00
M1103,Macro,12,18,Monthly,01-01-90 12:00
M1104,Macro,12,18,Monthly,01-01-90 12:00
M1105,Macro,12,18,Monthly,01-01-90 12:00
M1106,Macro,12,18,Monthly,01-01-90 12:00
M1107,Macro,12,18,Monthly,01-01-90 12:00
M1108,Macro,12,18,Monthly,01-01-90 12:00
M1109,Macro,12,18,Monthly,01-01-90 12:00
M1110,Macro,12,18,Monthly,01-01-90 12:00
M1111,Macro,12,18,Monthly,01-01-90 12:00
M1112,Macro,12,18,Monthly,01-01-98 12:00
M1113,Macro,12,18,Monthly,01-01-90 12:00
M1114,Macro,12,18,Monthly,01-01-90 12:00
M1115,Macro,12,18,Monthly,01-01-90 12:00
M1116,Macro,12,18,Monthly,01-01-98 12:00
M1117,Macro,12,18,Monthly,01-01-88 12:00
M1118,Macro,12,18,Monthly,01-01-90 12:00
M1119,Macro,12,18,Monthly,01-01-90 12:00
M1120,Macro,12,18,Monthly,01-01-90 12:00
M1121,Macro,12,18,Monthly,01-01-72 12:00
M1122,Macro,12,18,Monthly,01-01-90 12:00
M1123,Macro,12,18,Monthly,01-01-90 12:00
M1124,Macro,12,18,Monthly,01-01-90 12:00
M1125,Macro,12,18,Monthly,01-01-90 12:00
M1126,Macro,12,18,Monthly,01-01-90 12:00
M1127,Macro,12,18,Monthly,01-01-90 12:00
M1128,Macro,12,18,Monthly,01-01-90 12:00
M1129,Macro,12,18,Monthly,01-01-88 12:00
M1130,Macro,12,18,Monthly,01-01-88 12:00
M1131,Macro,12,18,Monthly,01-01-90 12:00
M1132,Macro,12,18,Monthly,01-01-90 12:00
M1133,Macro,12,18,Monthly,01-01-90 12:00
M1134,Macro,12,18,Monthly,01-01-90 12:00
M1135,Macro,12,18,Monthly,01-01-90 12:00
M1136,Macro,12,18,Monthly,01-01-90 12:00
M1137,Macro,12,18,Monthly,01-01-90 12:00
M1138,Macro,12,18,Monthly,01-01-90 12:00
M1139,Macro,12,18,Monthly,01-01-90 12:00
M1140,Macro,12,18,Monthly,01-01-90 12:00
M1141,Macro,12,18,Monthly,01-01-90 12:00
M1142,Macro,12,18,Monthly,01-01-90 12:00
M1143,Macro,12,18,Monthly,01-01-90 12:00
M1144,Macro,12,18,Monthly,01-01-90 12:00
M1145,Macro,12,18,Monthly,01-01-90 12:00
M1146,Macro,12,18,Monthly,01-01-90 12:00
M1147,Macro,12,18,Monthly,01-01-90 12:00
M1148,Macro,12,18,Monthly,01-01-90 12:00
M1149,Macro,12,18,Monthly,01-01-90 12:00
M1150,Macro,12,18,Monthly,01-01-90 12:00
M1151,Macro,12,18,Monthly,01-01-90 12:00
M1152,Macro,12,18,Monthly,01-01-90 12:00
M1153,Macro,12,18,Monthly,01-01-90 12:00
M1154,Macro,12,18,Monthly,01-01-90 12:00
M1155,Macro,12,18,Monthly,01-01-90 12:00
M1156,Macro,12,18,Monthly,01-01-90 12:00
M1157,Macro,12,18,Monthly,01-01-90 12:00
M1158,Macro,12,18,Monthly,01-01-90 12:00
M1159,Macro,12,18,Monthly,01-01-90 12:00
M1160,Macro,12,18,Monthly,01-01-90 12:00
M1161,Macro,12,18,Monthly,01-01-90 12:00
M1162,Macro,12,18,Monthly,01-01-90 12:00
M1163,Macro,12,18,Monthly,01-01-72 12:00
M1164,Macro,12,18,Monthly,01-01-90 12:00
M1165,Macro,12,18,Monthly,01-01-90 12:00
M1166,Macro,12,18,Monthly,01-01-90 12:00
M1167,Macro,12,18,Monthly,01-01-90 12:00
M1168,Macro,12,18,Monthly,01-01-90 12:00
M1169,Macro,12,18,Monthly,01-01-88 12:00
M1170,Macro,12,18,Monthly,01-01-90 12:00
M1171,Macro,12,18,Monthly,01-01-90 12:00
M1172,Macro,12,18,Monthly,01-01-90 12:00
M1173,Macro,12,18,Monthly,01-01-90 12:00
M1174,Macro,12,18,Monthly,01-01-90 12:00
M1175,Macro,12,18,Monthly,01-01-67 12:00
M1176,Macro,12,18,Monthly,01-12-82 12:00
M1177,Macro,12,18,Monthly,01-01-90 12:00
M1178,Macro,12,18,Monthly,01-01-90 12:00
M1179,Macro,12,18,Monthly,01-01-90 12:00
M1180,Macro,12,18,Monthly,01-01-90 12:00
M1181,Macro,12,18,Monthly,01-01-90 12:00
M1182,Macro,12,18,Monthly,01-01-90 12:00
M1183,Macro,12,18,Monthly,01-01-90 12:00
M1184,Macro,12,18,Monthly,01-01-90 12:00
M1185,Macro,12,18,Monthly,01-01-90 12:00
M1186,Macro,12,18,Monthly,01-01-90 12:00
M1187,Macro,12,18,Monthly,01-01-90 12:00
M1188,Macro,12,18,Monthly,01-01-90 12:00
M1189,Macro,12,18,Monthly,01-01-90 12:00
M1190,Macro,12,18,Monthly,01-01-90 12:00
M1191,Macro,12,18,Monthly,01-01-90 12:00
M1192,Macro,12,18,Monthly,01-01-90 12:00
M1193,Macro,12,18,Monthly,01-01-90 12:00
M1194,Macro,12,18,Monthly,01-01-90 12:00
M1195,Macro,12,18,Monthly,01-01-90 12:00
M1196,Macro,12,18,Monthly,01-01-90 12:00
M1197,Macro,12,18,Monthly,01-01-90 12:00
M1198,Macro,12,18,Monthly,01-01-90 12:00
M1199,Macro,12,18,Monthly,01-01-90 12:00
M1200,Macro,12,18,Monthly,01-01-90 12:00
M1201,Macro,12,18,Monthly,01-01-90 12:00
M1202,Macro,12,18,Monthly,01-01-90 12:00
M1203,Macro,12,18,Monthly,01-01-90 12:00
M1204,Macro,12,18,Monthly,01-01-90 12:00
M1205,Macro,12,18,Monthly,01-01-90 12:00
M1206,Macro,12,18,Monthly,01-01-90 12:00
M1207,Macro,12,18,Monthly,01-01-90 12:00
M1208,Macro,12,18,Monthly,01-01-90 12:00
M1209,Macro,12,18,Monthly,01-01-90 12:00
M1210,Macro,12,18,Monthly,01-01-90 12:00
M1211,Macro,12,18,Monthly,01-01-90 12:00
M1212,Macro,12,18,Monthly,01-01-90 12:00
M1213,Macro,12,18,Monthly,01-01-90 12:00
M1214,Macro,12,18,Monthly,01-01-90 12:00
M1215,Macro,12,18,Monthly,01-01-90 12:00
M1216,Macro,12,18,Monthly,01-01-88 12:00
M1217,Macro,12,18,Monthly,01-01-90 12:00
M1218,Macro,12,18,Monthly,01-01-90 12:00
M1219,Macro,12,18,Monthly,01-01-90 12:00
M1220,Macro,12,18,Monthly,01-01-90 12:00
M1221,Macro,12,18,Monthly,01-01-90 12:00
M1222,Macro,12,18,Monthly,01-01-90 12:00
M1223,Macro,12,18,Monthly,01-01-90 12:00
M1224,Macro,12,18,Monthly,01-01-07 12:00
M1225,Macro,12,18,Monthly,01-01-90 12:00
M1226,Macro,12,18,Monthly,01-01-90 12:00
M1227,Macro,12,18,Monthly,01-01-90 12:00
M1228,Macro,12,18,Monthly,01-01-90 12:00
M1229,Macro,12,18,Monthly,01-01-90 12:00
M1230,Macro,12,18,Monthly,01-01-90 12:00
M1231,Macro,12,18,Monthly,01-01-90 12:00
M1232,Macro,12,18,Monthly,01-01-07 12:00
M1233,Macro,12,18,Monthly,01-01-90 12:00
M1234,Macro,12,18,Monthly,01-01-90 12:00
M1235,Macro,12,18,Monthly,01-01-90 12:00
M1236,Macro,12,18,Monthly,01-01-90 12:00
M1237,Macro,12,18,Monthly,01-01-90 12:00
M1238,Macro,12,18,Monthly,01-01-90 12:00
M1239,Macro,12,18,Monthly,01-01-90 12:00
M1240,Macro,12,18,Monthly,01-01-88 12:00
M1241,Macro,12,18,Monthly,01-01-90 12:00
M1242,Macro,12,18,Monthly,01-01-88 12:00
M1243,Macro,12,18,Monthly,01-01-90 12:00
M1244,Macro,12,18,Monthly,01-01-90 12:00
M1245,Macro,12,18,Monthly,01-01-90 12:00
M1246,Macro,12,18,Monthly,01-01-81 12:00
M1247,Macro,12,18,Monthly,01-01-90 12:00
M1248,Macro,12,18,Monthly,01-01-90 12:00
M1249,Macro,12,18,Monthly,01-01-90 12:00
M1250,Macro,12,18,Monthly,01-01-90 12:00
M1251,Macro,12,18,Monthly,01-01-88 12:00
M1252,Macro,12,18,Monthly,01-01-88 12:00
M1253,Macro,12,18,Monthly,01-01-90 12:00
M1254,Macro,12,18,Monthly,01-01-90 12:00
M1255,Macro,12,18,Monthly,01-01-90 12:00
M1256,Macro,12,18,Monthly,01-01-39 12:00
M1257,Macro,12,18,Monthly,01-01-90 12:00
M1258,Macro,12,18,Monthly,01-01-88 12:00
M1259,Macro,12,18,Monthly,01-01-88 12:00
M1260,Macro,12,18,Monthly,01-01-90 12:00
M1261,Macro,12,18,Monthly,01-01-90 12:00
M1262,Macro,12,18,Monthly,01-01-39 12:00
