unique_id,ds,y,months_to_wc
CMR_aug_76,2021-09-01,-0.0037590910132070682,-4
CMR_aug_76,2021-10-01,0.0018191068477056223,-3
CMR_aug_76,2021-11-01,-0.002555419199347866,-2
CMR_aug_76,2021-12-01,0.05721752916952334,-1
CMR_aug_76,2022-01-01,0.16166164828350005,0
CMR_aug_76,2022-02-01,0.1506903696852532,1
CMR_aug_76,2022-03-01,0.12984899674119635,2
CMR_aug_76,2022-04-01,0.08152618307103937,3
CMR_aug_76,2022-05-01,0.07589141519261504,4
CMR_aug_76,2022-06-01,0.10111048095365015,5
CMR_aug_76,2022-07-01,0.08692441884078228,6
CMR_aug_77,2021-08-01,0.011342216210181253,-5
CMR_aug_77,2021-09-01,0.0008102493078644025,-4
CMR_aug_77,2021-10-01,0.004422600754244675,-3
CMR_aug_77,2021-11-01,-0.007394727370196202,-2
CMR_aug_77,2021-12-01,0.0465685396234525,-1
CMR_aug_77,2022-01-01,0.14138560622234989,0
CMR_aug_77,2022-02-01,0.14278622204113256,1
CMR_aug_77,2022-03-01,0.1367433510576401,2
CMR_aug_77,2022-04-01,0.0788496971910416,3
CMR_aug_77,2022-05-01,0.06763638404288064,4
CMR_aug_77,2022-06-01,0.0923475354169349,5
CMR_aug_77,2022-07-01,0.08226764629954383,6
CMR_aug_78,2021-08-01,0.009068055898762896,-5
CMR_aug_78,2021-09-01,-0.008280163307408337,-4
CMR_aug_78,2021-10-01,-0.007185871911906698,-3
CMR_aug_78,2021-11-01,-0.017036016171155438,-2
CMR_aug_78,2021-12-01,0.04197601394840539,-1
CMR_aug_78,2022-01-01,0.14337715521844635,0
CMR_aug_78,2022-02-01,0.13563564300228334,1
CMR_aug_78,2022-03-01,0.1270398755973528,2
CMR_aug_78,2022-04-01,0.07880017037671466,3
CMR_aug_78,2022-05-01,0.07110264797906798,4
CMR_aug_78,2022-06-01,0.11171033613863154,5
CMR_aug_78,2022-07-01,0.10676531086763222,6
CMR_aug_79,2021-08-01,0.002594419665267453,-5
CMR_aug_79,2021-09-01,-0.0007947917071158886,-4
CMR_aug_79,2021-10-01,0.007414763459522196,-3
CMR_aug_79,2021-11-01,-0.007321177429312334,-2
CMR_aug_79,2021-12-01,0.052206214669444154,-1
CMR_aug_79,2022-01-01,0.15853967323331333,0
CMR_aug_79,2022-02-01,0.14438852441216515,1
CMR_aug_79,2022-03-01,0.1274991058079974,2
CMR_aug_79,2022-04-01,0.08745701528979134,3
CMR_aug_79,2022-05-01,0.0802093426506723,4
CMR_aug_79,2022-06-01,0.11227640321447237,5
CMR_aug_79,2022-07-01,0.10184933215330684,6
CMR_aug_80,2021-08-01,0.09837889089652435,-5
CMR_aug_80,2021-09-01,0.003944470008963721,-4
CMR_aug_80,2021-10-01,0.0013327453694307048,-3
CMR_aug_80,2021-11-01,0.010848991314152555,-2
CMR_aug_80,2021-12-01,3.577431040335897e-05,-1
CMR_aug_80,2022-01-01,0.05289851664008395,0
CMR_aug_80,2022-02-01,0.14269997012033228,1
CMR_aug_80,2022-03-01,0.14172873077987364,2
CMR_aug_80,2022-04-01,0.13351848081629125,3
CMR_aug_80,2022-05-01,0.08603066893245828,4
CMR_aug_80,2022-06-01,0.08372508927409773,5
CMR_aug_80,2022-07-01,0.11008676736918585,6
CMR_aug_81,2021-08-01,0.09930462895710822,-5
CMR_aug_81,2021-09-01,0.006242297674900152,-4
CMR_aug_81,2021-10-01,-0.0027177892542975092,-3
CMR_aug_81,2021-11-01,0.0007868488733783286,-2
CMR_aug_81,2021-12-01,-0.004768261170498103,-1
CMR_aug_81,2022-01-01,0.04771371384613922,0
CMR_aug_81,2022-02-01,0.14642775381826353,1
CMR_aug_81,2022-03-01,0.14606491004336875,2
CMR_aug_81,2022-04-01,0.13126173355301907,3
CMR_aug_81,2022-05-01,0.07618946402981676,4
CMR_aug_81,2022-06-01,0.079987438941292,5
CMR_aug_81,2022-07-01,0.11653512430315342,6
CMR_aug_82,2021-08-01,0.08942035601775496,-5
CMR_aug_82,2021-09-01,0.008244705164832031,-4
CMR_aug_82,2021-10-01,-0.0038321051977796387,-3
CMR_aug_82,2021-11-01,0.0023174584033343482,-2
CMR_aug_82,2021-12-01,-0.003302464303731383,-1
CMR_aug_82,2022-01-01,0.04948538029611228,0
CMR_aug_82,2022-02-01,0.14422756556806565,1
CMR_aug_82,2022-03-01,0.13641228391034244,2
CMR_aug_82,2022-04-01,0.12177928770143041,3
CMR_aug_82,2022-05-01,0.07350532728741627,4
CMR_aug_82,2022-06-01,0.06838949444362945,5
CMR_aug_82,2022-07-01,0.09704435765310365,6
CMR_aug_83,2021-08-01,0.09992980495960857,-5
CMR_aug_83,2021-09-01,0.020035665003933112,-4
CMR_aug_83,2021-10-01,0.004223294949221525,-3
CMR_aug_83,2021-11-01,0.007972895382516823,-2
CMR_aug_83,2021-12-01,0.0018517236325719258,-1
CMR_aug_83,2022-01-01,0.05694627601443048,0
CMR_aug_83,2022-02-01,0.1541607227169903,1
CMR_aug_83,2022-03-01,0.151173283789481,2
CMR_aug_83,2022-04-01,0.1398214403782359,3
CMR_aug_83,2022-05-01,0.08429894332318953,4
CMR_aug_83,2022-06-01,0.08112330429339214,5
CMR_aug_83,2022-07-01,0.11472018119452077,6
CMR_aug_84,2021-08-01,-0.004675736283504906,-5
CMR_aug_84,2021-09-01,0.0008415926536045164,-4
CMR_aug_84,2021-10-01,-0.0025382022963939023,-3
CMR_aug_84,2021-11-01,0.05460923382693528,-2
CMR_aug_84,2021-12-01,0.16792051841170816,-1
CMR_aug_84,2022-01-01,0.17387852569495443,0
CMR_aug_84,2022-02-01,0.1514681551991914,1
CMR_aug_84,2022-03-01,0.09045802624391859,2
CMR_aug_84,2022-04-01,0.08403870221900081,3
CMR_aug_84,2022-05-01,0.12068054300329109,4
CMR_aug_84,2022-06-01,0.10639585689194012,5
CMR_aug_84,2022-07-01,0.020064005377333022,6
CMR_aug_85,2021-08-01,-0.007999842634829349,-5
CMR_aug_85,2021-09-01,0.002239320079667536,-4
CMR_aug_85,2021-10-01,-0.008983394492894453,-3
CMR_aug_85,2021-11-01,0.06112537882998329,-2
CMR_aug_85,2021-12-01,0.17791193381267614,-1
CMR_aug_85,2022-01-01,0.1629644782412061,0
CMR_aug_85,2022-02-01,0.1449981156933973,1
CMR_aug_85,2022-03-01,0.09875867580646248,2
CMR_aug_85,2022-04-01,0.08600622258654803,3
CMR_aug_85,2022-05-01,0.11766173392264567,4
CMR_aug_85,2022-06-01,0.10570900640180414,5
CMR_aug_85,2022-07-01,8.258018493413101e-05,6
CMR_aug_86,2021-08-01,-0.0003455420169252963,-5
CMR_aug_86,2021-09-01,-0.00025374330046565655,-4
CMR_aug_86,2021-10-01,-0.010121986479786932,-3
CMR_aug_86,2021-11-01,0.05871467412925904,-2
CMR_aug_86,2021-12-01,0.15740875402542617,-1
CMR_aug_86,2022-01-01,0.15737175847590684,0
CMR_aug_86,2022-02-01,0.1425460948180682,1
CMR_aug_86,2022-03-01,0.0904151960940223,2
CMR_aug_86,2022-04-01,0.08681917908502557,3
CMR_aug_86,2022-05-01,0.12047256348810334,4
CMR_aug_86,2022-06-01,0.1108773526113976,5
CMR_aug_86,2022-07-01,0.020478945565208358,6
CMR_aug_87,2021-08-01,-0.002179837225796541,-5
CMR_aug_87,2021-09-01,-0.0011230030377066174,-4
CMR_aug_87,2021-10-01,-0.014166741808998483,-3
CMR_aug_87,2021-11-01,0.04270044363323952,-2
CMR_aug_87,2021-12-01,0.17021012697973617,-1
CMR_aug_87,2022-01-01,0.16905590324165293,0
CMR_aug_87,2022-02-01,0.14474060849420287,1
CMR_aug_87,2022-03-01,0.08596627398769192,2
CMR_aug_87,2022-04-01,0.08184243562194557,3
CMR_aug_87,2022-05-01,0.11809659874574473,4
CMR_aug_87,2022-06-01,0.10904590530679618,5
CMR_aug_87,2022-07-01,0.012096887185893654,6
CMR_aug_88,2021-08-01,0.009599983116673025,-5
CMR_aug_88,2021-09-01,0.001108413721314114,-4
CMR_aug_88,2021-10-01,0.005271584967061142,-3
CMR_aug_88,2021-11-01,-0.016128482191789306,-2
CMR_aug_88,2021-12-01,0.04473329530328625,-1
CMR_aug_88,2022-01-01,0.14971098382437112,0
CMR_aug_88,2022-02-01,0.14815867169199953,1
CMR_aug_88,2022-03-01,0.15479142429623097,2
CMR_aug_88,2022-04-01,0.10294678191410206,3
CMR_aug_88,2022-05-01,0.08943846163906535,4
CMR_aug_88,2022-06-01,0.12571442174040853,5
CMR_aug_88,2022-07-01,0.11413289446579143,6
CMR_aug_89,2021-08-01,0.012752077648439188,-5
CMR_aug_89,2021-09-01,0.004983411271268885,-4
CMR_aug_89,2021-10-01,0.01943987074161756,-3
CMR_aug_89,2021-11-01,0.0003327626018508412,-2
CMR_aug_89,2021-12-01,0.0606164881535072,-1
CMR_aug_89,2022-01-01,0.1606816365741672,0
CMR_aug_89,2022-02-01,0.15823272204349434,1
CMR_aug_89,2022-03-01,0.1394680292287973,2
CMR_aug_89,2022-04-01,0.08741013130207141,3
CMR_aug_89,2022-05-01,0.07838997007567086,4
CMR_aug_89,2022-06-01,0.11809389636554465,5
CMR_aug_89,2022-07-01,0.11117928566400012,6
CMR_aug_90,2021-08-01,0.003127279732168117,-5
CMR_aug_90,2021-09-01,-0.005115905535441092,-4
CMR_aug_90,2021-10-01,-0.003793480066907915,-3
CMR_aug_90,2021-11-01,-0.017085710190330068,-2
CMR_aug_90,2021-12-01,0.04411987867253264,-1
CMR_aug_90,2022-01-01,0.15240748888871214,0
CMR_aug_90,2022-02-01,0.16310355421555536,1
CMR_aug_90,2022-03-01,0.15077479757486276,2
CMR_aug_90,2022-04-01,0.08998000928806076,3
CMR_aug_90,2022-05-01,0.07867690382433887,4
CMR_aug_90,2022-06-01,0.11856318607969489,5
CMR_aug_90,2022-07-01,0.11827623498645207,6
CMR_aug_91,2021-08-01,0.0011612768870311908,-5
CMR_aug_91,2021-09-01,-0.017706766813640223,-4
CMR_aug_91,2021-10-01,0.002076491337176214,-3
CMR_aug_91,2021-11-01,-0.0033486052375958043,-2
CMR_aug_91,2021-12-01,0.0502199031026716,-1
CMR_aug_91,2022-01-01,0.16165856318655208,0
CMR_aug_91,2022-02-01,0.14049553908145168,1
CMR_aug_91,2022-03-01,0.132060581952297,2
CMR_aug_91,2022-04-01,0.08639729687418247,3
CMR_aug_91,2022-05-01,0.08470804314637526,4
CMR_aug_91,2022-06-01,0.11113391274403658,5
CMR_aug_91,2022-07-01,0.10137054566636289,6
CMR_aug_92,2021-08-01,0.09917913546208669,-5
CMR_aug_92,2021-09-01,0.0079613865258537,-4
CMR_aug_92,2021-10-01,-0.007135674723492427,-3
CMR_aug_92,2021-11-01,-0.0035017396056073458,-2
CMR_aug_92,2021-12-01,-0.015358467283613737,-1
CMR_aug_92,2022-01-01,0.05037606041750466,0
CMR_aug_92,2022-02-01,0.1636416738666581,1
CMR_aug_92,2022-03-01,0.15579271023820793,2
CMR_aug_92,2022-04-01,0.14324510364854362,3
CMR_aug_92,2022-05-01,0.0841637494015764,4
CMR_aug_92,2022-06-01,0.07603262526410162,5
CMR_aug_92,2022-07-01,0.11047317623890568,6
CMR_aug_93,2021-08-01,0.1196686214432623,-5
CMR_aug_93,2021-09-01,0.014772129346615856,-4
CMR_aug_93,2021-10-01,0.01138726976849198,-3
CMR_aug_93,2021-11-01,0.01791503373235565,-2
CMR_aug_93,2021-12-01,0.00739352488408154,-1
CMR_aug_93,2022-01-01,0.07311044765216934,0
CMR_aug_93,2022-02-01,0.17715452367851478,1
CMR_aug_93,2022-03-01,0.16909879256758015,2
CMR_aug_93,2022-04-01,0.15227077384631013,3
CMR_aug_93,2022-05-01,0.10608333731258865,4
CMR_aug_93,2022-06-01,0.09983720269333231,5
CMR_aug_93,2022-07-01,0.12423944133686958,6
CMR_aug_94,2021-08-01,0.09690369085013639,-5
CMR_aug_94,2021-09-01,0.0036793014376980474,-4
CMR_aug_94,2021-10-01,-0.00965946106066106,-3
CMR_aug_94,2021-11-01,-0.0033228652269088974,-2
CMR_aug_94,2021-12-01,-0.0023266524833347674,-1
CMR_aug_94,2022-01-01,0.05332828820649452,0
CMR_aug_94,2022-02-01,0.16055389820434,1
CMR_aug_94,2022-03-01,0.15526659005874222,2
CMR_aug_94,2022-04-01,0.1475485254555011,3
CMR_aug_94,2022-05-01,0.08264108897394304,4
CMR_aug_94,2022-06-01,0.07316544851545932,5
CMR_aug_94,2022-07-01,0.10992543343880264,6
CMR_aug_95,2021-08-01,0.11145995952046887,-5
CMR_aug_95,2021-09-01,0.012461094024660868,-4
CMR_aug_95,2021-10-01,-0.009574221804144798,-3
CMR_aug_95,2021-11-01,0.0006859648511157723,-2
CMR_aug_95,2021-12-01,-0.010269130805698405,-1
CMR_aug_95,2022-01-01,0.04339424332472999,0
CMR_aug_95,2022-02-01,0.15006149162394342,1
CMR_aug_95,2022-03-01,0.14633182765330405,2
CMR_aug_95,2022-04-01,0.13273730908806397,3
CMR_aug_95,2022-05-01,0.07224566333313472,4
CMR_aug_95,2022-06-01,0.07439024657165424,5
CMR_aug_95,2022-07-01,0.11695007911417085,6
CMR_aug_96,2021-08-01,0.003626325850225219,-5
CMR_aug_96,2021-09-01,-8.478591329914419e-05,-4
CMR_aug_96,2021-10-01,-0.008616549826809608,-3
CMR_aug_96,2021-11-01,0.053516320224429086,-2
CMR_aug_96,2021-12-01,0.16898750906445925,-1
CMR_aug_96,2022-01-01,0.1664342385839126,0
CMR_aug_96,2022-02-01,0.1474040499868171,1
CMR_aug_96,2022-03-01,0.09563463340174996,2
CMR_aug_96,2022-04-01,0.08937025463176601,3
CMR_aug_96,2022-05-01,0.13110492302697083,4
CMR_aug_96,2022-06-01,0.12020161781650229,5
CMR_aug_96,2022-07-01,0.02394576900806253,6
CMR_aug_97,2021-08-01,0.00022672021945458604,-5
CMR_aug_97,2021-09-01,0.012733753260736606,-4
CMR_aug_97,2021-10-01,0.004247384641793607,-3
CMR_aug_97,2021-11-01,0.05763487733859606,-2
CMR_aug_97,2021-12-01,0.17676270538731778,-1
CMR_aug_97,2022-01-01,0.17219372342570918,0
CMR_aug_97,2022-02-01,0.15328266691444406,1
CMR_aug_97,2022-03-01,0.09649293746190621,2
CMR_aug_97,2022-04-01,0.08902413111780737,3
CMR_aug_97,2022-05-01,0.12491206932231073,4
CMR_aug_97,2022-06-01,0.11271784237365232,5
CMR_aug_97,2022-07-01,0.015711591869927693,6
CMR_aug_98,2021-08-01,0.009904810865393746,-5
CMR_aug_98,2021-09-01,0.017652871295351348,-4
CMR_aug_98,2021-10-01,0.006466993691337499,-3
CMR_aug_98,2021-11-01,0.07002205896933497,-2
CMR_aug_98,2021-12-01,0.1710692901903892,-1
CMR_aug_98,2022-01-01,0.1663095669635259,0
CMR_aug_98,2022-02-01,0.16254599840025705,1
CMR_aug_98,2022-03-01,0.10470949990581599,2
CMR_aug_98,2022-04-01,0.08807145235229688,3
CMR_aug_98,2022-05-01,0.1175493215306189,4
CMR_aug_98,2022-06-01,0.09972485694061647,5
CMR_aug_98,2022-07-01,-0.0001808814776233375,6
CMR_aug_99,2021-08-01,-0.002494032835937291,-5
CMR_aug_99,2021-09-01,-0.00608328206495332,-4
CMR_aug_99,2021-10-01,-0.011623213494915251,-3
CMR_aug_99,2021-11-01,0.05679986901811804,-2
CMR_aug_99,2021-12-01,0.16232316050697101,-1
CMR_aug_99,2022-01-01,0.166745174781854,0
CMR_aug_99,2022-02-01,0.1550826913087567,1
CMR_aug_99,2022-03-01,0.10682829661604594,2
CMR_aug_99,2022-04-01,0.0907293108362987,3
CMR_aug_99,2022-05-01,0.12847987341056127,4
CMR_aug_99,2022-06-01,0.10755901659170403,5
CMR_aug_99,2022-07-01,0.015474584784822509,6
CMR_aug_100,2021-08-01,0.011730206249180072,-5
CMR_aug_100,2021-09-01,0.0037766760074276,-4
CMR_aug_100,2021-10-01,-0.00020385234178395446,-3
CMR_aug_100,2021-11-01,-0.012855484573669966,-2
CMR_aug_100,2021-12-01,0.05408835548670479,-1
CMR_aug_100,2022-01-01,0.16013326149974164,0
CMR_aug_100,2022-02-01,0.15884861686333085,1
CMR_aug_100,2022-03-01,0.13816724849214165,2
CMR_aug_100,2022-04-01,0.09359098680204406,3
CMR_aug_100,2022-05-01,0.07778367709417255,4
CMR_aug_100,2022-06-01,0.1173752870394324,5
CMR_aug_100,2022-07-01,0.10987164664395799,6
CMR_aug_101,2021-08-01,0.006528586551764901,-5
CMR_aug_101,2021-09-01,0.00021432654243515553,-4
CMR_aug_101,2021-10-01,0.005838055814524508,-3
CMR_aug_101,2021-11-01,-0.0063842565654065285,-2
CMR_aug_101,2021-12-01,0.04911845668013527,-1
CMR_aug_101,2022-01-01,0.15049103025533767,0
CMR_aug_101,2022-02-01,0.15124564556298642,1
CMR_aug_101,2022-03-01,0.13152474945282122,2
CMR_aug_101,2022-04-01,0.08431352076596844,3
CMR_aug_101,2022-05-01,0.07692586583570489,4
CMR_aug_101,2022-06-01,0.11751898392882461,5
CMR_aug_101,2022-07-01,0.10441949027006542,6
CMR_aug_102,2021-08-01,0.008728281895908113,-5
CMR_aug_102,2021-09-01,0.002690999517982467,-4
CMR_aug_102,2021-10-01,0.008063093651433994,-3
CMR_aug_102,2021-11-01,0.00033337738362307964,-2
CMR_aug_102,2021-12-01,0.06279143577635181,-1
CMR_aug_102,2022-01-01,0.16286536319494122,0
CMR_aug_102,2022-02-01,0.16256831483240022,1
CMR_aug_102,2022-03-01,0.1526926656747569,2
CMR_aug_102,2022-04-01,0.09285239998918939,3
CMR_aug_102,2022-05-01,0.08317260884179713,4
CMR_aug_102,2022-06-01,0.1177016421872088,5
CMR_aug_102,2022-07-01,0.10555398983966927,6
CMR_aug_103,2021-08-01,0.012700455912268031,-5
CMR_aug_103,2021-09-01,0.009731833868428763,-4
CMR_aug_103,2021-10-01,0.01758990014166238,-3
CMR_aug_103,2021-11-01,-0.002577963596893498,-2
CMR_aug_103,2021-12-01,0.061616192631563246,-1
CMR_aug_103,2022-01-01,0.17917545874357185,0
CMR_aug_103,2022-02-01,0.17206306655382303,1
CMR_aug_103,2022-03-01,0.16237526021764834,2
CMR_aug_103,2022-04-01,0.11794301289305276,3
CMR_aug_103,2022-05-01,0.10877928987958604,4
CMR_aug_103,2022-06-01,0.13781513211349433,5
CMR_aug_103,2022-07-01,0.1270589784521199,6
CMR_aug_104,2021-08-01,0.1092035125928936,-5
CMR_aug_104,2021-09-01,0.011467257407097111,-4
CMR_aug_104,2021-10-01,-0.0018296449383080273,-3
CMR_aug_104,2021-11-01,0.012173276389398888,-2
CMR_aug_104,2021-12-01,-0.003509969840451068,-1
CMR_aug_104,2022-01-01,0.06639828599873866,0
CMR_aug_104,2022-02-01,0.17764408983556798,1
CMR_aug_104,2022-03-01,0.16026754329303963,2
CMR_aug_104,2022-04-01,0.1495746682223303,3
CMR_aug_104,2022-05-01,0.08412620510040499,4
CMR_aug_104,2022-06-01,0.08211483139497952,5
CMR_aug_104,2022-07-01,0.1224787156000705,6
CMR_aug_105,2021-08-01,0.10478857758192923,-5
CMR_aug_105,2021-09-01,0.00889412938018856,-4
CMR_aug_105,2021-10-01,0.010129657155612098,-3
CMR_aug_105,2021-11-01,0.008368812279263525,-2
CMR_aug_105,2021-12-01,-0.007681598043681737,-1
CMR_aug_105,2022-01-01,0.06309949309355535,0
CMR_aug_105,2022-02-01,0.18403503533374965,1
CMR_aug_105,2022-03-01,0.1732579088871018,2
CMR_aug_105,2022-04-01,0.16275695080677882,3
CMR_aug_105,2022-05-01,0.11420005174065644,4
CMR_aug_105,2022-06-01,0.09551517853112484,5
CMR_aug_105,2022-07-01,0.12389255119977835,6
CMR_aug_106,2021-08-01,0.11570687103198522,-5
CMR_aug_106,2021-09-01,0.02608400422951003,-4
CMR_aug_106,2021-10-01,0.01414010935680444,-3
CMR_aug_106,2021-11-01,0.009008165256789167,-2
CMR_aug_106,2021-12-01,0.011018025189809901,-1
CMR_aug_106,2022-01-01,0.06447295818537918,0
CMR_aug_106,2022-02-01,0.17126138641093874,1
CMR_aug_106,2022-03-01,0.1661145962789904,2
CMR_aug_106,2022-04-01,0.1608780886878278,3
CMR_aug_106,2022-05-01,0.10993170207246386,4
CMR_aug_106,2022-06-01,0.09938129209881853,5
CMR_aug_106,2022-07-01,0.13234894446975257,6
CMR_aug_107,2021-08-01,0.10859644619267726,-5
CMR_aug_107,2021-09-01,0.014230634028026146,-4
CMR_aug_107,2021-10-01,-0.012889270962111413,-3
CMR_aug_107,2021-11-01,-0.006905944712170524,-2
CMR_aug_107,2021-12-01,-0.010862259485681921,-1
CMR_aug_107,2022-01-01,0.045050223148694016,0
CMR_aug_107,2022-02-01,0.16163663597771222,1
CMR_aug_107,2022-03-01,0.1559296704688614,2
CMR_aug_107,2022-04-01,0.1547710595274135,3
CMR_aug_107,2022-05-01,0.10985291107040865,4
CMR_aug_107,2022-06-01,0.09405088191924749,5
CMR_aug_107,2022-07-01,0.12484415270163561,6
CMR_aug_108,2021-08-01,-0.0007557025813341968,-5
CMR_aug_108,2021-09-01,0.0009515653990584015,-4
CMR_aug_108,2021-10-01,-0.0058216264399092495,-3
CMR_aug_108,2021-11-01,0.05391170217273829,-2
CMR_aug_108,2021-12-01,0.16520947269125213,-1
CMR_aug_108,2022-01-01,0.16579596270282135,0
CMR_aug_108,2022-02-01,0.15700119208897023,1
CMR_aug_108,2022-03-01,0.09640561279004652,2
CMR_aug_108,2022-04-01,0.09376882442610737,3
CMR_aug_108,2022-05-01,0.12461337827603403,4
CMR_aug_108,2022-06-01,0.11406161332232936,5
CMR_aug_108,2022-07-01,0.016469275073152007,6
CMR_aug_109,2021-08-01,-0.0005015109401442113,-5
CMR_aug_109,2021-09-01,0.0068462160995532515,-4
CMR_aug_109,2021-10-01,-0.006072969309148464,-3
CMR_aug_109,2021-11-01,0.057271810219369036,-2
CMR_aug_109,2021-12-01,0.17344979177146533,-1
CMR_aug_109,2022-01-01,0.16308308383293618,0
CMR_aug_109,2022-02-01,0.14997205869012126,1
CMR_aug_109,2022-03-01,0.08666821916843931,2
CMR_aug_109,2022-04-01,0.07803975538301129,3
CMR_aug_109,2022-05-01,0.11550511316601672,4
CMR_aug_109,2022-06-01,0.10431214598408774,5
CMR_aug_109,2022-07-01,0.0027775970349012656,6
CMR_aug_110,2021-08-01,-0.0006789228697857163,-5
CMR_aug_110,2021-09-01,0.006874501052059614,-4
CMR_aug_110,2021-10-01,0.0027131010435712437,-3
CMR_aug_110,2021-11-01,0.06072335626861611,-2
CMR_aug_110,2021-12-01,0.16964268213421496,-1
CMR_aug_110,2022-01-01,0.15848761753288976,0
CMR_aug_110,2022-02-01,0.14471627152922553,1
CMR_aug_110,2022-03-01,0.09043625739389036,2
CMR_aug_110,2022-04-01,0.07898787104867366,3
CMR_aug_110,2022-05-01,0.1098129895072715,4
CMR_aug_110,2022-06-01,0.09896527336235202,5
CMR_aug_110,2022-07-01,0.0016039117092119925,6
CMR_aug_111,2021-08-01,0.0034601983911984545,-5
CMR_aug_111,2021-09-01,0.003311982633143414,-4
CMR_aug_111,2021-10-01,-0.007958656372174302,-3
CMR_aug_111,2021-11-01,0.051315992311220526,-2
CMR_aug_111,2021-12-01,0.170272820912709,-1
CMR_aug_111,2022-01-01,0.16016021462701435,0
CMR_aug_111,2022-02-01,0.15259938246471944,1
CMR_aug_111,2022-03-01,0.087059449187289,2
CMR_aug_111,2022-04-01,0.07914951768498196,3
CMR_aug_111,2022-05-01,0.11999477296606033,4
CMR_aug_111,2022-06-01,0.11030861537909885,5
CMR_aug_111,2022-07-01,0.025576402339764402,6
CMR_aug_112,2021-08-01,0.013465957581915825,-5
CMR_aug_112,2021-09-01,-0.005034497122741838,-4
CMR_aug_112,2021-10-01,0.00012421488379158862,-3
CMR_aug_112,2021-11-01,-0.018838623712762532,-2
CMR_aug_112,2021-12-01,0.04883649576550146,-1
CMR_aug_112,2022-01-01,0.16344078844459478,0
CMR_aug_112,2022-02-01,0.16637054621914468,1
CMR_aug_112,2022-03-01,0.14998322078626003,2
CMR_aug_112,2022-04-01,0.0956997835937204,3
CMR_aug_112,2022-05-01,0.08361421874222294,4
CMR_aug_112,2022-06-01,0.13226102679599766,5
CMR_aug_112,2022-07-01,0.11593256053201666,6
CMR_aug_113,2021-08-01,0.022810309426948373,-5
CMR_aug_113,2021-09-01,0.013132935662759382,-4
CMR_aug_113,2021-10-01,0.016807709340720216,-3
CMR_aug_113,2021-11-01,0.006657508485859582,-2
CMR_aug_113,2021-12-01,0.07013191242553626,-1
CMR_aug_113,2022-01-01,0.17183222582994556,0
CMR_aug_113,2022-02-01,0.16486911978063887,1
CMR_aug_113,2022-03-01,0.15769462824605415,2
CMR_aug_113,2022-04-01,0.10166414397256641,3
CMR_aug_113,2022-05-01,0.08304629165477237,4
CMR_aug_113,2022-06-01,0.12056475069761866,5
CMR_aug_113,2022-07-01,0.1202986144501357,6
CMR_aug_114,2021-08-01,0.019119439771333534,-5
CMR_aug_114,2021-09-01,0.004961414336224651,-4
CMR_aug_114,2021-10-01,0.013898759321302512,-3
CMR_aug_114,2021-11-01,-6.455694694892499e-05,-2
CMR_aug_114,2021-12-01,0.052086057710143706,-1
CMR_aug_114,2022-01-01,0.16519784860593217,0
CMR_aug_114,2022-02-01,0.1717126265564604,1
CMR_aug_114,2022-03-01,0.15555523927196166,2
CMR_aug_114,2022-04-01,0.09890244341734619,3
CMR_aug_114,2022-05-01,0.0880293795493174,4
CMR_aug_114,2022-06-01,0.13647266173929956,5
CMR_aug_114,2022-07-01,0.13122772558540013,6
CMR_aug_115,2021-08-01,0.025244292427366366,-5
CMR_aug_115,2021-09-01,0.008747392807258376,-4
CMR_aug_115,2021-10-01,0.012484007886420703,-3
CMR_aug_115,2021-11-01,-0.008328490222703613,-2
CMR_aug_115,2021-12-01,0.06619817954204715,-1
CMR_aug_115,2022-01-01,0.17379673152164457,0
CMR_aug_115,2022-02-01,0.16940324774825227,1
CMR_aug_115,2022-03-01,0.14870864149898655,2
CMR_aug_115,2022-04-01,0.09180947336860334,3
CMR_aug_115,2022-05-01,0.07954990183165213,4
CMR_aug_115,2022-06-01,0.1145538226948617,5
CMR_aug_115,2022-07-01,0.10184602692048686,6
CMR_aug_116,2021-08-01,0.11055356913056447,-5
CMR_aug_116,2021-09-01,0.014032425395009762,-4
CMR_aug_116,2021-10-01,-0.005263077911900346,-3
CMR_aug_116,2021-11-01,0.0019515694235746556,-2
CMR_aug_116,2021-12-01,0.0013429012658180053,-1
CMR_aug_116,2022-01-01,0.0606002361993342,0
CMR_aug_116,2022-02-01,0.17261253669670049,1
CMR_aug_116,2022-03-01,0.1657341263658069,2
CMR_aug_116,2022-04-01,0.16042413389220686,3
CMR_aug_116,2022-05-01,0.10515529871955194,4
CMR_aug_116,2022-06-01,0.09106068152813514,5
CMR_aug_116,2022-07-01,0.12969858711809723,6
CMR_aug_117,2021-08-01,0.1070621075541707,-5
CMR_aug_117,2021-09-01,0.010567874808702988,-4
CMR_aug_117,2021-10-01,0.0017873435775297185,-3
CMR_aug_117,2021-11-01,0.0036839771611828576,-2
CMR_aug_117,2021-12-01,-0.010373631378854328,-1
CMR_aug_117,2022-01-01,0.049834274041742996,0
CMR_aug_117,2022-02-01,0.17277752908056565,1
CMR_aug_117,2022-03-01,0.17505040606625408,2
CMR_aug_117,2022-04-01,0.1556620912747461,3
CMR_aug_117,2022-05-01,0.10340172816208451,4
CMR_aug_117,2022-06-01,0.07999689989666113,5
CMR_aug_117,2022-07-01,0.11502132842962189,6
CMR_aug_118,2021-08-01,0.11381303165012385,-5
CMR_aug_118,2021-09-01,0.005388145109396101,-4
